status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
3640,11,2,0,10,0,1,0,0,0
3641,4,0,0,3,0,1,0,0,0
3642,16,1,0,15,0,1,0,0,0
3643,5,0,0,5,0,0,0,0,0
3647,21,0,0,21,0,0,0,0,0
3648,9,1,2,9,0,0,0,0,0
3649,12,0,1,12,0,0,0,0,0
3652,43,3,1,40,2,1,0,0,0
3656,13,0,0,13,0,0,0,0,0
3658,19,3,1,19,0,0,0,0,0
3659,13,4,0,12,1,0,0,0,0
3661,11,1,0,11,0,0,0,0,0
3663,10,2,0,10,0,0,0,0,0
3664,10,0,0,10,0,0,0,0,0
3665,2,0,0,2,0,0,0,0,0
3666,1,0,0,1,0,0,0,0,0
3667,17,0,0,17,0,0,0,0,0
3669,20,0,0,20,0,0,0,0,0
3671,29,7,0,29,0,0,0,0,0
3673,3,1,0,3,0,0,0,0,0
3674,3,0,0,3,0,0,0,0,0
3676,12,3,0,12,0,0,0,0,0
3677,0,0,0,0,0,0,0,0,0
3678,2,0,0,2,0,0,0,0,0
3679,1,0,0,1,0,0,0,0,0
3680,3,0,0,3,0,0,0,0,0
3681,2,0,0,2,0,0,0,0,0
3682,1,0,0,1,0,0,0,0,0
3683,0,0,0,0,0,0,0,0,0
3684,2,0,1,2,0,0,0,0,0
3685,0,0,0,0,0,0,0,0,0
3686,2,1,0,2,0,0,0,0,0
3688,23,4,0,23,0,0,0,0,0
3689,1,0,0,1,0,0,0,0,0
3690,3,3,0,3,0,0,0,0,0
3691,2,2,0,2,0,0,0,0,0
3692,12,0,0,11,1,0,0,0,0
3693,9,0,0,8,1,0,0,0,0
3696,31,14,2,31,0,0,0,0,0
3699,22,4,0,22,0,0,0,0,0
3700,20,2,0,20,0,0,0,0,0
3701,4,0,0,4,0,0,0,0,0
3702,48,3,0,44,3,0,0,0,1
3703,3,0,0,3,0,0,0,0,0
3704,21,0,0,20,1,0,0,0,0
3706,26,8,0,26,0,0,0,0,0
3707,12,2,0,12,0,0,0,0,0
3708,0,0,0,0,0,0,0,0,0
3711,44,11,0,44,0,0,0,0,0
3712,64,32,1,64,0,0,0,0,0
3713,3,0,0,3,0,0,0,0,0
3714,3,0,0,3,0,0,0,0,0
3715,17,0,0,17,0,0,0,0,0
3717,21,4,0,20,1,0,0,0,0
3718,8,0,0,6,1,1,0,0,0
3719,336,4,18,333,2,1,0,0,0
3720,6,0,0,6,0,0,0,0,0
3721,2,0,0,2,0,0,0,0,0
3722,2,0,0,2,0,0,0,0,0
3723,4,0,0,4,0,0,0,0,0
3724,12,0,0,12,0,0,0,0,0
3726,2,0,0,2,0,0,0,0,0
3727,4,0,0,4,0,0,0,0,0
3728,0,0,0,0,0,0,0,0,0
3729,5,0,0,5,0,0,0,0,0
3730,0,0,0,0,0,0,0,0,0
3731,2,0,0,2,0,0,0,0,0
3732,8,0,0,8,0,0,0,0,0
3733,2,0,0,2,0,0,0,0,0
3734,7,0,0,7,0,0,0,0,0
3735,5,0,0,5,0,0,0,0,0
3736,5,0,1,5,0,0,0,0,0
3737,0,0,0,0,0,0,0,0,0
3738,1,0,0,1,0,0,0,0,0
3739,0,0,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,0,0,0
3741,4,0,0,4,0,0,0,0,0
3742,1,0,0,1,0,0,0,0,0
3743,2,0,0,2,0,0,0,0,0
3744,5,0,0,5,0,0,0,0,0
3745,3,0,0,3,0,0,0,0,0
3746,1,0,0,1,0,0,0,0,0
3747,2,0,0,2,0,0,0,0,0
3748,626,3,88,601,3,0,22,0,0
3750,12,0,3,12,0,0,0,0,0
3751,8,0,0,8,0,0,0,0,0
3752,0,0,0,0,0,0,0,0,0
3753,2,0,0,2,0,0,0,0,0
3754,1,0,0,1,0,0,0,0,0
3755,7,0,0,7,0,0,0,0,0
3756,1,0,0,1,0,0,0,0,0
3757,1,0,0,1,0,0,0,0,0
3758,15,0,0,15,0,0,0,0,0
3759,10,0,0,10,0,0,0,0,0
3760,3,0,0,3,0,0,0,0,0
3761,6,0,1,5,1,0,0,0,0
3762,4,0,0,4,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0
3764,0,0,0,0,0,0,0,0,0
3765,3,0,0,3,0,0,0,0,0
3766,3,0,0,3,0,0,0,0,0
3767,3,0,0,3,0,0,0,0,0
3768,1,0,0,1,0,0,0,0,0
3769,3,0,0,3,0,0,0,0,0
3770,4,1,0,4,0,0,0,0,0
3771,1,0,0,1,0,0,0,0,0
3773,3,0,0,3,0,0,0,0,0
3774,2,0,0,2,0,0,0,0,0
3775,4,0,0,4,0,0,0,0,0
3776,1,0,0,1,0,0,0,0,0
3777,0,0,0,0,0,0,0,0,0
3778,1,0,0,1,0,0,0,0,0
3779,3,0,0,3,0,0,0,0,0
3780,1,0,0,1,0,0,0,0,0
3781,1,0,0,1,0,0,0,0,0
3782,13,0,0,13,0,0,0,0,0
3783,0,0,0,0,0,0,0,0,0
3785,4,0,0,4,0,0,0,0,0
3786,3,0,0,3,0,0,0,0,0
3787,1,0,0,1,0,0,0,0,0
3788,1,0,0,1,0,0,0,0,0
3789,2,0,0,2,0,0,0,0,0
3790,5,0,0,5,0,0,0,0,0
3791,10,0,0,10,0,0,0,0,0
3792,1,0,0,1,0,0,0,0,0
3793,1,0,0,1,0,0,0,0,0
3794,6,0,0,6,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0,0
3797,2,0,0,2,0,0,0,0,0
3798,10,0,0,10,0,0,0,0,0
3799,1,0,0,1,0,0,0,0,0
3800,2,0,0,2,0,0,0,0,0
3801,2,0,0,2,0,0,0,0,0
3802,6,1,0,6,0,0,0,0,0
3803,1,0,0,1,0,0,0,0,0
3804,1,0,0,1,0,0,0,0,0
3805,1,0,0,1,0,0,0,0,0
3806,6,1,0,6,0,0,0,0,0
3807,2,0,0,2,0,0,0,0,0
3808,1,0,0,1,0,0,0,0,0
3809,2,0,0,2,0,0,0,0,0
3810,4,0,0,4,0,0,0,0,0
3811,2,0,0,2,0,0,0,0,0
3812,1,0,0,1,0,0,0,0,0
3813,1,0,0,1,0,0,0,0,0
3814,1,0,0,1,0,0,0,0,0
3815,2,0,0,2,0,0,0,0,0
3818,1,1,0,0,0,1,0,0,0
3819,2,0,0,2,0,0,0,0,0
3820,4,0,0,4,0,0,0,0,0
3821,1,0,0,1,0,0,0,0,0
3822,2,0,0,2,0,0,0,0,0
3823,2,0,0,2,0,0,0,0,0
3824,0,0,0,0,0,0,0,0,0
3825,2,0,0,2,0,0,0,0,0
3826,3,0,0,3,0,0,0,0,0
3827,1,0,0,1,0,0,0,0,0
3828,3,0,0,3,0,0,0,0,0
3829,2,0,0,2,0,0,0,0,0
3830,1,0,0,1,0,0,0,0,0
3831,3,0,0,3,0,0,0,0,0
3832,3,0,0,3,0,0,0,0,0
3833,3,3,1,3,0,0,0,0,0
3834,2,0,0,2,0,0,0,0,0
3835,1,0,1,1,0,0,0,0,0
3836,0,0,0,0,0,0,0,0,0
3837,2,0,0,2,0,0,0,0,0
3838,2,0,0,2,0,0,0,0,0
3839,0,0,0,0,0,0,0,0,0
3840,1,0,0,1,0,0,0,0,0
3841,2,0,0,2,0,0,0,0,0
3842,2,0,0,2,0,0,0,0,0
3843,3,0,0,3,0,0,0,0,0
3844,1,0,0,1,0,0,0,0,0
3845,4,0,0,2,2,0,0,0,0
3846,5,0,0,5,0,0,0,0,0
3847,4,0,3,4,0,0,0,0,0
3848,529,226,5,515,5,9,0,0,0
3850,373,54,1,362,7,4,0,0,0
3853,315,34,1,309,3,3,0,0,0
3856,624,11,104,616,6,0,2,0,0
3860,1818,33,5,1775,29,6,8,0,0
3861,876,133,4,865,5,6,0,0,0
3862,185,31,1,182,2,1,0,0,0
3866,352,29,3,323,2,3,23,1,0
3867,565,25,2,549,7,7,2,0,0
3876,359,47,3,350,4,4,1,0,0
3878,426,40,5,420,6,0,0,0,0
3879,2402,97,3,2344,41,17,0,0,0
3880,258,37,3,250,5,3,0,0,0
3884,195,22,2,191,3,0,1,0,0
3887,563,28,5,554,4,4,1,0,0
3889,707,63,3,694,7,6,0,0,0
3890,213,5,2,209,3,1,0,0,0
3894,287,65,3,280,1,6,0,0,0
3900,273,69,5,260,6,7,0,0,0
3901,576,158,8,562,10,4,0,0,0
3902,293,0,1,286,7,0,0,0,0
3903,581,20,0,545,6,28,1,1,0
3904,751,35,2,733,7,11,0,0,0
3906,1386,51,6,1367,9,10,0,0,0
3907,434,58,17,420,7,6,1,0,0
3908,391,8,48,278,0,13,97,1,2
3909,280,29,4,277,3,0,0,0,0
3910,345,70,2,335,4,5,1,0,0
3911,296,31,5,291,1,4,0,0,0
3912,186,19,1,174,5,7,0,0,0
3913,358,12,2,348,4,5,1,0,0
3914,414,5,61,356,0,1,57,0,0
3915,429,88,0,415,3,10,1,0,0
3916,136,18,1,134,2,0,0,0,0
3917,125,4,2,123,1,0,1,0,0
3918,251,18,2,246,3,2,0,0,0
3919,158,9,1,157,1,0,0,0,0
3920,177,16,1,171,3,3,0,0,0
3921,287,38,2,260,0,12,2,1,12
3922,153,7,42,148,0,2,3,0,0
3923,214,18,1,211,1,2,0,0,0
3924,806,51,0,770,23,12,1,0,0
3925,312,37,6,303,5,4,0,0,0
3926,244,30,5,237,3,4,0,0,0
3927,637,64,8,627,8,2,0,0,0
3928,195,15,0,188,4,3,0,0,0
3929,287,43,3,281,4,2,0,0,0
3930,357,59,3,341,6,10,0,0,0
3931,182,27,1,176,4,2,0,0,0
3932,307,51,4,301,5,1,0,0,0
3933,403,89,4,391,8,4,0,0,0
3934,211,24,1,209,2,0,0,0,0
3935,300,46,1,285,0,8,7,0,0
3936,287,29,3,278,4,5,0,0,0
3937,223,19,1,211,7,1,0,4,0
3938,181,15,0,179,2,0,0,0,0
3939,56,3,0,54,1,1,0,0,0
3940,378,48,3,367,4,6,0,1,0
3941,397,87,10,383,5,9,0,0,0
3942,397,76,4,382,9,6,0,0,0
3943,940,49,1,862,40,38,0,0,0
3944,138,8,0,136,2,0,0,0,0
3945,78,5,1,78,0,0,0,0,0
3946,128,5,4,123,1,4,0,0,0
3947,306,32,4,302,2,2,0,0,0
3948,128,12,1,123,1,4,0,0,0
3949,119,9,0,115,2,1,1,0,0
3950,96,5,2,92,0,3,0,1,0
3951,354,66,2,348,3,3,0,0,0
3952,121,11,1,114,7,0,0,0,0
3953,94,9,1,90,0,3,0,1,0
3954,164,15,5,158,0,6,0,0,0
3955,342,34,1,326,12,4,0,0,0
3956,163,13,0,159,4,0,0,0,0
3957,73,11,0,71,1,1,0,0,0
3958,247,17,1,241,3,1,2,0,0
3959,53,3,0,50,3,0,0,0,0
3961,155,31,1,144,4,7,0,0,0
3962,431,27,0,414,10,6,1,0,0
3964,187,18,0,183,4,0,0,0,0
3965,105,20,0,104,0,1,0,0,0
3966,99,16,0,97,2,0,0,0,0
3969,316,65,16,306,4,6,0,0,0
3970,91,5,0,87,2,2,0,0,0
3971,151,9,1,147,1,3,0,0,0
3996,325,10,1,319,4,1,1,0,0
4003,68,4,0,68,0,0,0,0,0
4010,43,2,0,43,0,0,0,0,0
4018,34,1,0,34,0,0,0,0,0
4022,500,9,15,497,1,2,0,0,0
4023,15,0,0,15,0,0,0,0,0
4024,35,0,15,35,0,0,0,0,0
4025,5,0,15,5,0,0,0,0,0
4026,5,0,15,5,0,0,0,0,0
4027,2,0,15,2,0,0,0,0,0
4028,25,1,1,25,0,0,0,0,0
4167,1,1,1,1,0,0,0,0,0
4215,1,0,0,0,1,0,0,0,0
4216,1,1,0,0,1,0,0,0,0
4469,10,1,0,10,0,0,0,0,0
4479,799,112,22,788,4,7,0,0,0
4481,16,50,0,16,0,0,0,0,0
4498,1206,144,5,1166,17,22,0,0,1
4508,1090,176,11,1057,6,26,1,0,0
4532,350,24,2,346,4,0,0,0,0
4548,816,33,25,807,3,5,0,0,1
4593,383,5,6,379,2,2,0,0,0
4594,363,0,10,363,0,0,0,0,0
4595,952,19,24,947,3,2,0,0,0
4596,343,5,8,342,0,1,0,0,0
4597,952,19,24,947,3,2,0,0,0
4607,655,46,14,649,2,3,0,1,0
4626,660,14,3,658,1,1,0,0,0
4628,392,133,2,391,1,0,0,0,0
4629,417,151,3,415,2,0,0,0,0
4630,231,130,0,230,1,0,0,0,0
4631,143,48,1,137,4,2,0,0,0
4632,146,34,0,144,2,0,0,0,0
4633,237,117,1,236,1,0,0,0,0
4645,2101,116,13,2058,14,29,0,0,0
4663,1491,66,14,1463,9,18,1,0,0
4664,188,1,2,186,2,0,0,0,0
4665,598,28,14,594,2,2,0,0,0
4666,744,80,10,737,1,6,0,0,0
4667,580,34,6,572,4,4,0,0,0
4677,770,31,2,755,6,9,0,0,0
4678,812,67,2,806,0,4,0,2,0
4679,2149,193,12,2092,18,38,1,0,0
4680,1145,51,7,1125,4,16,0,0,0
4686,498,36,6,496,2,0,0,0,0
4688,484,25,1,481,3,0,0,0,0
4689,612,73,1,605,4,3,0,0,0
4690,423,73,1,417,3,2,0,0,1
4696,586,61,19,580,5,0,1,0,0
4697,383,28,10,377,6,0,0,0,0
4698,279,56,9,279,0,0,0,0,0
4699,317,35,7,317,0,0,0,0,0
4700,133,42,5,129,4,0,0,0,0
4701,369,100,4,366,0,3,0,0,0
4703,517,105,2,502,8,7,0,0,0
4704,396,28,0,390,3,3,0,0,0
4705,431,75,0,418,4,9,0,0,0
4707,329,46,7,329,0,0,0,0,0
4708,439,59,1,436,1,2,0,0,0
4709,337,57,13,336,1,0,0,0,0
4711,115,24,0,114,1,0,0,0,0
4717,237,32,3,233,3,1,0,0,0
4722,119,17,1,117,2,0,0,0,0
4726,170,18,0,161,3,6,0,0,0
4727,44,2,1,42,0,2,0,0,0
4731,2,0,0,2,0,0,0,0,0
4734,2,4,0,2,0,0,0,0,0
4735,9,0,1,9,0,0,0,0,0
4736,19,1,1,19,0,0,0,0,0
4738,25,0,0,24,0,1,0,0,0
4739,31,0,1,31,0,0,0,0,0
4740,25,0,0,25,0,0,0,0,0
4741,18,0,0,18,0,0,0,0,0
4745,41,1,0,40,0,1,0,0,0
4746,38,1,0,38,0,0,0,0,0
4749,29,3,0,29,0,0,0,0,0
4750,22,0,0,22,0,0,0,0,0
4751,13,0,0,13,0,0,0,0,0
4754,12,0,0,12,0,0,0,0,0
4755,12,0,0,12,0,0,0,0,0
4756,9,0,0,9,0,0,0,0,0
4757,11,0,0,11,0,0,0,0,0
4758,8,0,0,8,0,0,0,0,0
4759,23,2,0,23,0,0,0,0,0
4762,19,0,0,19,0,0,0,0,0
4763,26,0,0,26,0,0,0,0,0
4764,27,1,0,27,0,0,0,0,0
4765,14,0,0,14,0,0,0,0,0
4768,20,1,0,20,0,0,0,0,0
4770,19,0,0,19,0,0,0,0,0
4771,10,0,0,10,0,0,0,0,0
4772,9,2,0,9,0,0,0,0,0
4773,15,0,0,15,0,0,0,0,0
4774,31,0,0,31,0,0,0,0,0
4775,23,2,0,23,0,0,0,0,0
4778,25,0,0,25,0,0,0,0,0
4779,18,0,0,18,0,0,0,0,0
4780,26,0,0,26,0,0,0,0,0
4781,29,1,0,29,0,0,0,0,0
4783,19,0,0,19,0,0,0,0,0
4784,35,0,0,35,0,0,0,0,0
4785,14,0,0,14,0,0,0,0,0
4788,27,0,0,27,0,0,0,0,0
4789,17,0,0,17,0,0,0,0,0
4790,14,1,0,14,0,0,0,0,0
4791,12,0,0,12,0,0,0,0,0
4792,32,0,1,32,0,0,0,0,0
4795,40,1,0,40,0,0,0,0,0
4796,20,0,0,19,1,0,0,0,0
4797,20,0,0,20,0,0,0,0,0
4799,19,0,1,19,0,0,0,0,0
4800,46,0,0,46,0,0,0,0,0
4801,26,0,0,26,0,0,0,0,0
4802,14,0,0,14,0,0,0,0,0
4805,10,0,0,9,1,0,0,0,0
4807,11,0,0,11,0,0,0,0,0
4808,18,0,0,18,0,0,0,0,0
4809,12,1,0,12,0,0,0,0,0
4810,35,2,0,35,0,0,0,0,0
4811,14,0,0,14,0,0,0,0,0
4814,28,0,0,27,1,0,0,0,0
4815,24,0,0,24,0,0,0,0,0
4816,33,0,0,33,0,0,0,0,0
4817,17,0,0,16,1,0,0,0,0
4819,33,0,0,33,0,0,0,0,0
4820,39,0,0,39,0,0,0,0,0
4821,11,1,0,11,0,0,0,0,0
4822,16,0,0,16,0,0,0,0,0
4826,31,0,1,31,0,0,0,0,0
4827,40,1,0,40,0,0,0,0,0
4828,22,3,1,22,0,0,0,0,0
4829,25,0,0,24,0,1,0,0,0
4830,25,0,1,25,0,0,0,0,0
4833,25,0,0,24,1,0,0,0,0
4834,14,1,0,14,0,0,0,0,0
4835,52,1,1,52,0,0,0,0,0
4836,26,0,0,26,0,0,0,0,0
4838,10,0,0,10,0,0,0,0,0
4839,15,1,0,15,0,0,0,0,0
4840,16,0,0,16,0,0,0,0,0
4841,16,3,0,15,1,0,0,0,0
4846,37,2,0,36,1,0,0,0,0
4847,26,2,0,26,0,0,0,0,0
4848,32,0,0,32,0,0,0,0,0
4849,17,2,1,16,1,0,0,0,0
4850,19,1,0,19,0,0,0,0,0
4851,18,0,0,18,0,0,0,0,0
4855,38,2,0,38,0,0,0,0,0
4856,29,0,0,29,0,0,0,0,0
4857,32,1,0,32,0,0,0,0,0
4858,22,0,0,22,0,0,0,0,0
4859,13,1,3,13,0,0,0,0,0
4862,26,0,0,26,0,0,0,0,0
4864,23,1,0,23,0,0,0,0,0
4865,19,0,0,19,0,0,0,0,0
4866,11,0,0,11,0,0,0,0,0
4867,3,0,0,3,0,0,0,0,0
4870,40,1,1,40,0,0,0,0,0
4871,17,0,0,17,0,0,0,0,0
4872,32,2,0,31,1,0,0,0,0
4873,12,0,0,12,0,0,0,0,0
4875,20,1,0,20,0,0,0,0,0
4876,13,0,0,13,0,0,0,0,0
4877,29,0,1,29,0,0,0,0,0
4878,35,0,1,35,0,0,0,0,0
4881,24,0,0,24,0,0,0,0,0
4882,21,1,2,21,0,0,0,0,0
4883,15,0,0,15,0,0,0,0,0
4886,17,1,0,17,0,0,0,0,0
4887,32,0,0,32,0,0,0,0,0
4888,25,1,0,25,0,0,0,0,0
4890,42,2,1,42,0,0,0,0,0
4891,22,1,0,22,0,0,0,0,0
4892,24,0,0,24,0,0,0,0,0
4893,12,0,0,12,0,0,0,0,0
4897,34,1,0,34,0,0,0,0,0
4899,33,0,0,33,0,0,0,0,0
4900,13,1,0,13,0,0,0,0,0
4901,26,0,1,26,0,0,0,0,0
4902,13,0,0,13,0,0,0,0,0
4903,18,0,0,18,0,0,0,0,0
4904,24,0,0,24,0,0,0,0,0
4905,18,1,0,18,0,0,0,0,0
4906,8,0,0,8,0,0,0,0,0
4907,13,0,0,13,0,0,0,0,0
4909,21,0,0,20,1,0,0,0,0
4910,18,0,0,18,0,0,0,0,0
4911,10,0,0,10,0,0,0,0,0
4915,28,1,0,28,0,0,0,0,0
4916,19,1,0,19,0,0,0,0,0
4917,20,0,0,20,0,0,0,0,0
4918,15,0,0,15,0,0,0,0,0
4919,9,0,0,9,0,0,0,0,0
4920,22,0,1,21,1,0,0,0,0
4921,12,1,1,12,0,0,0,0,0
4922,15,0,0,15,0,0,0,0,0
4925,17,0,0,17,0,0,0,0,0
4926,17,0,0,17,0,0,0,0,0
4927,16,0,0,16,0,0,0,0,0
4928,15,0,0,15,0,0,0,0,0
4929,31,0,0,31,0,0,0,0,0
4930,20,0,0,20,0,0,0,0,0
4931,11,0,0,11,0,0,0,0,0
4932,34,0,0,33,0,1,0,0,0
4933,18,0,0,18,0,0,0,0,0
4934,15,0,1,14,1,0,0,0,0
4935,18,0,0,18,0,0,0,0,0
4936,43,1,2,42,1,0,0,0,0
4939,28,0,0,28,0,0,0,0,0
4940,26,1,0,26,0,0,0,0,0
4941,11,0,0,11,0,0,0,0,0
4942,13,0,0,13,0,0,0,0,0
4944,14,0,1,14,0,0,0,0,0
4945,23,0,1,23,0,0,0,0,0
4946,10,0,0,10,0,0,0,0,0
4949,16,0,0,16,0,0,0,0,0
4950,9,0,0,9,0,0,0,0,0
4951,18,2,0,18,0,0,0,0,0
4952,2,0,0,2,0,0,0,0,0
4953,10,0,0,10,0,0,0,0,0
4954,16,0,0,16,0,0,0,0,0
4955,10,0,0,10,0,0,0,0,0
4957,20,1,1,20,0,0,0,0,0
4958,6,0,0,6,0,0,0,0,0
4959,33,1,0,33,0,0,0,0,0
4960,24,3,0,24,0,0,0,0,0
4961,39,1,0,39,0,0,0,0,0
4962,38,0,0,38,0,0,0,0,0
4963,25,1,0,24,1,0,0,0,0
4966,19,0,0,19,0,0,0,0,0
4967,37,1,0,37,0,0,0,0,0
4968,7,0,0,7,0,0,0,0,0
4969,20,0,0,20,0,0,0,0,0
4970,17,0,0,17,0,0,0,0,0
4971,22,0,2,22,0,0,0,0,0
4972,23,1,0,23,0,0,0,0,0
4975,46,0,2,46,0,0,0,0,0
4976,28,1,5,27,1,0,0,0,0
4977,15,0,0,15,0,0,0,0,0
4978,33,0,0,33,0,0,0,0,0
4980,10,0,0,10,0,0,0,0,0
4983,11,0,0,11,0,0,0,0,0
4984,27,0,1,27,0,0,0,0,0
4985,11,0,0,11,0,0,0,0,0
4986,26,2,0,26,0,0,0,0,0
4987,12,0,0,12,0,0,0,0,0
4988,10,0,0,10,0,0,0,0,0
4989,7,0,0,7,0,0,0,0,0
4991,95,0,0,95,0,0,0,0,0
4992,14,0,0,14,0,0,0,0,0
4993,24,0,1,24,0,0,0,0,0
4994,6,0,0,6,0,0,0,0,0
4995,35,0,1,35,0,0,0,0,0
4996,28,0,1,28,0,0,0,0,0
4997,13,0,1,13,0,0,0,0,0
4998,11,0,2,11,0,0,0,0,0
4999,12,0,0,12,0,0,0,0,0
5000,17,0,1,17,0,0,0,0,0
5003,24,0,0,24,0,0,0,0,0
5004,8,0,0,7,1,0,0,0,0
5005,19,1,0,19,0,0,0,0,0
5006,24,0,0,24,0,0,0,0,0
5007,18,0,0,17,0,1,0,0,0
5008,13,0,0,13,0,0,0,0,0
5009,14,0,0,12,1,1,0,0,0
5011,30,1,2,30,0,0,0,0,0
5012,25,0,1,25,0,0,0,0,0
5013,20,0,0,20,0,0,0,0,0
5014,16,1,0,16,0,0,0,0,0
5017,18,0,0,17,0,1,0,0,0
5018,14,0,1,14,0,0,0,0,0
5019,18,1,1,18,0,0,0,0,0
5020,28,1,0,28,0,0,0,0,0
5023,23,1,0,23,0,0,0,0,0
5024,12,0,0,12,0,0,0,0,0
5026,26,2,0,26,0,0,0,0,0
5027,15,1,0,15,0,0,0,0,0
5028,19,0,0,19,0,0,0,0,0
5029,41,2,2,41,0,0,0,0,0
5030,11,0,0,11,0,0,0,0,0
5031,18,0,1,18,0,0,0,0,0
5032,29,0,0,29,0,0,0,0,0
5033,8,0,0,7,1,0,0,0,0
5034,19,0,0,19,0,0,0,0,0
5035,39,1,0,39,0,0,0,0,0
5037,41,2,1,41,0,0,0,0,0
5038,17,0,0,17,0,0,0,0,0
5039,21,0,0,20,1,0,0,0,0
5040,9,0,1,9,0,0,0,0,0
5042,18,2,1,17,1,0,0,0,0
5043,11,0,0,11,0,0,0,0,0
5044,19,2,1,18,0,1,0,0,0
5046,9,0,1,9,0,0,0,0,0
5047,19,0,1,19,0,0,0,0,0
5048,25,0,1,25,0,0,0,0,0
5049,19,2,0,19,0,0,0,0,0
5050,18,0,0,18,0,0,0,0,0
5054,15,0,0,15,0,0,0,0,0
5055,17,0,0,16,1,0,0,0,0
5056,9,0,0,9,0,0,0,0,0
5058,30,0,1,30,0,0,0,0,0
5059,21,0,0,21,0,0,0,0,0
5060,15,0,0,15,0,0,0,0,0
5061,28,0,0,28,0,0,0,0,0
5063,9,2,1,9,0,0,0,0,0
5064,30,1,1,30,0,0,0,0,0
5068,29,0,0,29,0,0,0,0,0
5070,23,0,0,23,0,0,0,0,0
5071,24,0,1,24,0,0,0,0,0
5072,13,0,0,13,0,0,0,0,0
5073,8,0,0,8,0,0,0,0,0
5074,20,1,1,20,0,0,0,0,0
5079,15,0,0,15,0,0,0,0,0
5080,15,0,0,15,0,0,0,0,0
5081,9,0,0,9,0,0,0,0,0
5082,13,0,0,13,0,0,0,0,0
5084,86,6,29,78,0,0,8,0,0
5085,29,1,0,29,0,0,0,0,0
5086,25,0,1,25,0,0,0,0,0
5087,14,0,0,14,0,0,0,0,0
5088,22,0,1,22,0,0,0,0,0
5091,33,0,0,33,0,0,0,0,0
5093,21,1,0,21,0,0,0,0,0
5094,14,0,0,14,0,0,0,0,0
5095,48,1,1,47,1,0,0,0,0
5097,8,0,1,8,0,0,0,0,0
5098,7,0,0,7,0,0,0,0,0
5099,8,0,0,8,0,0,0,0,0
5100,14,0,0,14,0,0,0,0,0
5101,22,0,0,22,0,0,0,0,0
5102,14,0,0,14,0,0,0,0,0
5104,14,0,0,14,0,0,0,0,0
5105,19,1,0,19,0,0,0,0,0
5106,38,5,0,37,0,1,0,0,0
5107,12,0,0,12,0,0,0,0,0
5108,12,0,0,12,0,0,0,0,0
5109,11,0,0,11,0,0,0,0,0
5111,15,0,0,15,0,0,0,0,0
5112,13,0,1,13,0,0,0,0,0
5113,26,0,1,26,0,0,0,0,0
5114,10,0,0,10,0,0,0,0,0
5116,9,0,1,9,0,0,0,0,0
5120,24,0,1,24,0,0,0,0,0
5121,14,0,0,14,0,0,0,0,0
5128,66,3,2,66,0,0,0,0,0
5131,24,0,0,24,0,0,0,0,0
5133,18,0,1,18,0,0,0,0,0
5140,9,1,1,9,0,0,0,0,0
5141,25,0,1,25,0,0,0,0,0
5143,28,0,0,28,0,0,0,0,0
5146,20,0,0,19,0,1,0,0,0
5147,43,0,0,43,0,0,0,0,0
5151,36,0,1,36,0,0,0,0,0
5152,27,0,1,27,0,0,0,0,0
5156,11,0,0,10,1,0,0,0,0
5157,11,1,0,11,0,0,0,0,0
5159,28,1,0,28,0,0,0,0,0
5161,43,0,0,43,0,0,0,0,0
5164,20,1,0,20,0,0,0,0,0
5165,18,1,0,18,0,0,0,0,0
5166,26,1,0,25,1,0,0,0,0
5168,28,0,0,28,0,0,0,0,0
5169,28,1,0,28,0,0,0,0,0
5181,29,0,0,29,0,0,0,0,0
5183,29,0,0,29,0,0,0,0,0
5184,17,0,0,16,0,1,0,0,0
5188,22,0,0,22,0,0,0,0,0
5190,21,2,0,20,0,1,0,0,0
5193,20,1,0,20,0,0,0,0,0
5195,20,0,0,19,1,0,0,0,0
5198,51,0,0,51,0,0,0,0,0
5201,29,0,0,29,0,0,0,0,0
5205,24,0,2,24,0,0,0,0,0
5207,40,2,0,39,1,0,0,0,0
5208,40,0,2,40,0,0,0,0,0
5211,23,0,0,22,1,0,0,0,0
5219,15,0,0,15,0,0,0,0,0
5223,17,0,0,17,0,0,0,0,0
5228,8,0,0,7,0,1,0,0,0
5236,35,0,0,35,0,0,0,0,0
5237,21,1,0,21,0,0,0,0,0
5238,25,1,1,25,0,0,0,0,0
5240,13,0,0,13,0,0,0,0,0
5242,95,0,4,88,0,0,7,0,0
5243,53,1,2,53,0,0,0,0,0
5246,43,1,0,43,0,0,0,0,0
5248,17,0,0,17,0,0,0,0,0
5250,20,0,0,20,0,0,0,0,0
5254,17,0,0,16,1,0,0,0,0
5256,6,0,0,6,0,0,0,0,0
5257,21,2,0,21,0,0,0,0,0
5259,36,0,0,36,0,0,0,0,0
5260,17,0,0,17,0,0,0,0,0
5262,29,0,1,29,0,0,0,0,0
5265,38,0,0,37,0,0,1,0,0
5268,18,0,0,18,0,0,0,0,0
5272,19,0,1,19,0,0,0,0,0
5276,15,0,0,15,0,0,0,0,0
5278,6,0,0,6,0,0,0,0,0
5280,14,0,0,14,0,0,0,0,0
