,OrderID,Tanggal_Pesanan,Produk,Kategori,Wilayah,Jumlah,Harga_Satuan,Metode_Pembayaran,Diskon,Total_Penjualan,Bulan,Hari_Dalam_Seminggu,Jam_Pesanan
763,764,2025-03-13 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2863040,Debit Card,0.0,2863040.0,2025-03,3,18
764,765,2025-06-25 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,1,1280926,E-Wallet,0.0,1280926.0,2025-06,2,15
765,766,2025-04-10 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,587139,Debit Card,0.0,2348556.0,2025-04,3,17
766,767,2025-06-12 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,5095588,Debit Card,0.05,14522425.799999999,2025-06,3,11
767,768,2025-02-04 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,858830,E-Wallet,0.0,3435320.0,2025-02,1,10
768,769,2025-02-16 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,310651,E-Wallet,0.05,885355.35,2025-02,6,19
769,770,2025-04-05 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,2,1447815,Bank Transfer,0.0,2895630.0,2025-04,5,14
770,771,2025-03-20 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,8059667,Bank Transfer,0.0,24179001.0,2025-03,3,19
771,772,2025-01-27 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,23090736,Credit Card,0.0,92362944.0,2025-01,0,9
772,773,2025-03-17 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,4,1188544,Debit Card,0.0,4754176.0,2025-03,0,15
773,774,2025-03-29 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,23143179,E-Wallet,0.0,92572716.0,2025-03,5,21
774,775,2025-06-25 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,2,937625,Bank Transfer,0.1,1687725.0,2025-06,2,13
775,776,2025-02-18 16:47:34.301561,Monitor Curved,Periferal,Denpasar,3,5301106,E-Wallet,0.1,14312986.200000001,2025-02,1,14
776,777,2025-06-12 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,1498734,Bank Transfer,0.15,3821771.6999999997,2025-06,3,21
777,778,2025-03-17 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,4,633569,Credit Card,0.0,2534276.0,2025-03,0,12
778,779,2025-01-27 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,1876402,Credit Card,0.15,4784825.1,2025-01,0,16
779,780,2025-04-13 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,655948,E-Wallet,0.0,655948.0,2025-04,6,12
780,781,2025-02-17 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,1,1970057,Credit Card,0.0,1970057.0,2025-02,0,18
781,782,2025-03-19 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,1261069,E-Wallet,0.0,1261069.0,2025-03,2,12
782,783,2025-05-10 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,3,24245234,Bank Transfer,0.0,72735702.0,2025-05,5,10
783,784,2025-01-26 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,2,23494630,Debit Card,0.05,44639797.0,2025-01,6,18
784,785,2025-05-09 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,2,1001979,Credit Card,0.0,2003958.0,2025-05,4,8
785,786,2025-05-15 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,8655635,Bank Transfer,0.0,17311270.0,2025-05,3,9
786,787,2025-05-22 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,2,1080741,Debit Card,0.05,2053407.9,2025-05,3,15
787,788,2025-03-12 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,1,9089370,Debit Card,0.0,9089370.0,2025-03,2,8
788,789,2025-01-14 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,1,1410644,Debit Card,0.0,1410644.0,2025-01,1,14
789,790,2025-03-22 16:47:34.301561,Monitor Curved,Periferal,Denpasar,4,2470529,Bank Transfer,0.0,9882116.0,2025-03,5,21
790,791,2025-03-07 16:47:34.301561,Monitor Curved,Periferal,Makassar,3,4983516,Bank Transfer,0.1,13455493.200000001,2025-03,4,21
791,792,2025-01-31 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,3,461445,E-Wallet,0.1,1245901.5,2025-01,4,12
792,793,2025-01-03 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,2,624605,Debit Card,0.0,1249210.0,2025-01,4,10
793,794,2025-02-19 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,9494503,Debit Card,0.0,9494503.0,2025-02,2,19
794,795,2025-05-03 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,2,1084029,Debit Card,0.0,2168058.0,2025-05,5,19
795,796,2025-02-09 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,20337355,E-Wallet,0.1,73214478.0,2025-02,6,18
796,797,2025-04-22 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,910370,Debit Card,0.0,2731110.0,2025-04,1,14
797,798,2025-04-18 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,3,2252374,Bank Transfer,0.0,6757122.0,2025-04,4,16
798,799,2025-05-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,7415276,Debit Card,0.0,14830552.0,2025-05,2,9
799,800,2025-03-18 16:47:34.301561,Laptop Gaming,Elektronik,Medan,4,18999694,Credit Card,0.0,75998776.0,2025-03,1,15
800,801,2025-04-02 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,508944,Bank Transfer,0.0,1526832.0,2025-04,2,16
801,802,2025-04-25 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,20186686,E-Wallet,0.1,72672069.60000001,2025-04,4,18
802,803,2025-05-21 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,22576472,Debit Card,0.0,90305888.0,2025-05,2,10
803,804,2025-01-05 16:47:34.301561,Smartwatch,Aksesoris,Makassar,2,1861303,Credit Card,0.0,3722606.0,2025-01,6,9
804,805,2025-05-09 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,1,307461,E-Wallet,0.1,276714.9,2025-05,4,14
805,806,2025-04-11 16:47:34.301561,Smartwatch,Aksesoris,Medan,2,972501,E-Wallet,0.1,1750501.8,2025-04,4,12
806,807,2025-05-09 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,1597162,Bank Transfer,0.0,1597162.0,2025-05,4,12
807,808,2025-01-22 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,4,1346161,E-Wallet,0.0,5384644.0,2025-01,2,17
808,809,2025-04-03 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,1,683395,E-Wallet,0.0,683395.0,2025-04,3,12
809,810,2025-06-01 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,19688482,E-Wallet,0.1,70878535.2,2025-06,6,11
810,811,2025-03-31 16:47:34.301561,Monitor Curved,Periferal,Surabaya,3,3779685,E-Wallet,0.0,11339055.0,2025-03,0,20
811,812,2025-06-06 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,4897501,Debit Card,0.1,13223252.700000001,2025-06,4,12
812,813,2025-06-24 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,960315,Debit Card,0.05,2736897.75,2025-06,1,20
813,814,2025-02-27 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,2,2335135,Debit Card,0.0,4670270.0,2025-02,3,11
814,815,2025-04-29 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,2,973218,Debit Card,0.0,1946436.0,2025-04,1,20
815,816,2025-02-17 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,18885250,Credit Card,0.0,75541000.0,2025-02,0,13
816,817,2025-05-24 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,1003291,Debit Card,0.0,3009873.0,2025-05,5,11
817,818,2025-01-18 16:47:34.301561,Monitor Curved,Periferal,Jakarta,2,6902059,E-Wallet,0.0,13804118.0,2025-01,5,9
818,819,2025-01-02 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,3,21607912,Debit Card,0.05,61582549.199999996,2025-01,3,16
819,820,2025-03-30 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,2,8573694,Debit Card,0.15,14575279.799999999,2025-03,6,9
820,821,2025-06-16 16:47:34.301561,Monitor Curved,Periferal,Jakarta,1,4179431,Bank Transfer,0.0,4179431.0,2025-06,0,16
821,822,2025-02-27 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,1,15719407,E-Wallet,0.05,14933436.649999999,2025-02,3,17
822,823,2025-01-19 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,737913,Debit Card,0.0,2213739.0,2025-01,6,13
823,824,2025-05-26 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,4,6915770,Debit Card,0.0,27663080.0,2025-05,0,16
824,825,2025-03-08 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,2,15328821,Debit Card,0.0,30657642.0,2025-03,5,16
825,826,2024-12-29 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,2,2101243,Credit Card,0.05,3992361.6999999997,2024-12,6,10
826,827,2025-05-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,6887008,Debit Card,0.1,6198307.2,2025-05,5,8
827,828,2025-01-09 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,1,476806,Bank Transfer,0.05,452965.69999999995,2025-01,3,8
828,829,2025-03-28 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,21725275,E-Wallet,0.0,86901100.0,2025-03,4,10
829,830,2025-02-12 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,18615652,E-Wallet,0.0,74462608.0,2025-02,2,12
830,831,2025-01-31 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,4,1499430,Debit Card,0.0,5997720.0,2025-01,4,20
831,832,2025-06-23 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,3,368803,Debit Card,0.0,1106409.0,2025-06,0,10
832,833,2025-03-16 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,1,1107744,Debit Card,0.1,996969.6,2025-03,6,19
833,834,2025-02-11 16:47:34.301561,Monitor Curved,Periferal,Medan,3,2748736,E-Wallet,0.1,7421587.2,2025-02,1,16
834,835,2025-06-01 16:47:34.301561,Smartwatch,Aksesoris,Makassar,1,2026318,E-Wallet,0.05,1925002.0999999999,2025-06,6,16
835,836,2025-03-11 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,1,24088147,Credit Card,0.0,24088147.0,2025-03,1,10
836,837,2025-01-23 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,3245404,Bank Transfer,0.0,6490808.0,2025-01,3,10
837,838,2025-02-13 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,1751099,Credit Card,0.0,1751099.0,2025-02,3,19
838,839,2025-04-28 16:47:34.301561,Monitor Curved,Periferal,Medan,1,2017297,Bank Transfer,0.0,2017297.0,2025-04,0,21
839,840,2025-02-22 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,1088443,Credit Card,0.0,3265329.0,2025-02,5,12
840,841,2025-04-01 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,6655074,E-Wallet,0.05,6322320.3,2025-04,1,9
841,842,2025-04-14 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,6265962,Credit Card,0.05,17857991.7,2025-04,0,13
842,843,2025-03-01 16:47:34.301561,Monitor Curved,Periferal,Makassar,4,6762606,Bank Transfer,0.0,27050424.0,2025-03,5,14
843,844,2025-02-14 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,1,2216030,Debit Card,0.0,2216030.0,2025-02,4,20
844,845,2025-02-27 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,1,2429341,Bank Transfer,0.0,2429341.0,2025-02,3,16
845,846,2025-03-19 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,1627146,Debit Card,0.0,4881438.0,2025-03,2,13
846,847,2025-01-23 16:47:34.301561,Monitor Curved,Periferal,Jakarta,4,4880304,E-Wallet,0.1,17569094.400000002,2025-01,3,10
847,848,2025-02-02 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,2,20752613,Bank Transfer,0.0,41505226.0,2025-02,6,19
848,849,2024-12-29 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,9169151,Credit Card,0.0,36676604.0,2024-12,6,12
849,850,2025-01-05 16:47:34.301561,Laptop Gaming,Elektronik,Medan,3,16333572,Bank Transfer,0.0,49000716.0,2025-01,6,11
850,851,2025-04-20 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,8637025,Debit Card,0.1,31093290.0,2025-04,6,12
851,852,2025-04-06 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,911603,E-Wallet,0.0,2734809.0,2025-04,6,15
852,853,2025-06-26 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,3,915863,Credit Card,0.0,2747589.0,2025-06,3,15
853,854,2025-02-13 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,2,1343659,Bank Transfer,0.0,2687318.0,2025-02,3,13
854,855,2025-05-04 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,19701669,Debit Card,0.05,18716585.55,2025-05,6,8
855,856,2025-02-22 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,6765056,Credit Card,0.15,17250892.8,2025-02,5,15
856,857,2025-01-11 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,6325315,E-Wallet,0.0,18975945.0,2025-01,5,15
857,858,2025-01-25 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,8772912,Credit Card,0.1,15791241.6,2025-01,5,9
858,859,2025-03-16 16:47:34.301561,Smartwatch,Aksesoris,Makassar,3,1984209,E-Wallet,0.1,5357364.3,2025-03,6,11
859,860,2025-05-07 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,8217092,Credit Card,0.1,7395382.8,2025-05,2,19
860,861,2025-04-16 16:47:34.301561,Smartwatch,Aksesoris,Medan,2,1328791,Bank Transfer,0.05,2524702.9,2025-04,2,9
861,862,2025-05-31 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,1,18820887,Debit Card,0.05,17879842.65,2025-05,5,11
862,863,2025-01-11 16:47:34.301561,Laptop Gaming,Elektronik,Medan,1,21652346,Bank Transfer,0.0,21652346.0,2025-01,5,19
863,864,2025-02-22 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,5846274,Bank Transfer,0.05,11107920.6,2025-02,5,20
864,865,2025-04-22 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,945194,E-Wallet,0.0,2835582.0,2025-04,1,20
865,866,2025-01-04 16:47:34.301561,Smartwatch,Aksesoris,Medan,1,701260,E-Wallet,0.05,666197.0,2025-01,5,17
866,867,2024-12-31 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,8988099,E-Wallet,0.0,8988099.0,2024-12,1,14
867,868,2025-04-18 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,8446079,Bank Transfer,0.05,8023775.05,2025-04,4,16
868,869,2025-05-28 16:47:34.301561,Monitor Curved,Periferal,Jakarta,1,2376794,Credit Card,0.1,2139114.6,2025-05,2,21
869,870,2025-04-14 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,2,18878450,Credit Card,0.0,37756900.0,2025-04,0,21
870,871,2025-01-15 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,2,6033349,Bank Transfer,0.1,10860028.200000001,2025-01,2,15
871,872,2025-02-04 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,4,1921466,Bank Transfer,0.0,7685864.0,2025-02,1,19
872,873,2025-04-22 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,4,2980252,Debit Card,0.1,10728907.200000001,2025-04,1,16
873,874,2025-01-12 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,9407054,E-Wallet,0.0,9407054.0,2025-01,6,15
874,875,2025-04-26 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,1182877,E-Wallet,0.0,3548631.0,2025-04,5,9
875,876,2025-01-25 16:47:34.301561,Monitor Curved,Periferal,Jakarta,1,6902825,Bank Transfer,0.1,6212542.5,2025-01,5,14
876,877,2025-02-05 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,3,9424697,Bank Transfer,0.0,28274091.0,2025-02,2,9
877,878,2025-01-14 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,1,1701700,Credit Card,0.1,1531530.0,2025-01,1,20
878,879,2025-03-24 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,308036,Bank Transfer,0.0,1232144.0,2025-03,0,19
879,880,2025-05-03 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,4,8798946,Credit Card,0.0,35195784.0,2025-05,5,18
880,881,2025-02-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,6299973,Bank Transfer,0.0,18899919.0,2025-02,0,9
881,882,2025-01-22 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,1,8928643,Debit Card,0.0,8928643.0,2025-01,2,11
882,883,2025-05-22 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,3,2799899,Debit Card,0.0,8399697.0,2025-05,3,8
883,884,2025-01-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,4972424,Credit Card,0.0,19889696.0,2025-01,4,12
884,885,2025-01-22 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,1,1736092,E-Wallet,0.0,1736092.0,2025-01,2,13
885,886,2025-03-06 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,1,1872236,Debit Card,0.0,1872236.0,2025-03,3,16
886,887,2025-05-15 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,3,21049850,Credit Card,0.15,53677117.5,2025-05,3,17
887,888,2025-03-05 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,2,1350350,Bank Transfer,0.15,2295595.0,2025-03,2,15
888,889,2025-04-16 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,3,8126781,Bank Transfer,0.0,24380343.0,2025-04,2,9
889,890,2025-05-23 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,4,1055600,Credit Card,0.05,4011280.0,2025-05,4,8
890,891,2025-04-18 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,4,667647,E-Wallet,0.0,2670588.0,2025-04,4,9
891,892,2025-04-18 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,5333679,Credit Card,0.05,20267980.2,2025-04,4,14
892,893,2025-01-31 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,4,735477,Credit Card,0.1,2647717.2,2025-01,4,11
893,894,2025-04-18 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,4,22736484,Debit Card,0.1,81851342.4,2025-04,4,17
894,895,2025-01-05 16:47:34.301561,Laptop Gaming,Elektronik,Medan,2,20651944,Credit Card,0.0,41303888.0,2025-01,6,12
895,896,2025-06-14 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,1,7196656,Credit Card,0.05,6836823.199999999,2025-06,5,19
896,897,2025-04-20 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,7327308,Bank Transfer,0.0,21981924.0,2025-04,6,14
897,898,2025-03-21 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,1981420,Debit Card,0.15,5052621.0,2025-03,4,10
898,899,2025-02-08 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,4,3786261,Bank Transfer,0.0,15145044.0,2025-02,5,17
899,900,2025-06-15 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,3,6494708,Bank Transfer,0.05,18509917.8,2025-06,6,9
900,901,2025-04-08 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,4,960858,E-Wallet,0.05,3651260.4,2025-04,1,20
901,902,2025-01-03 16:47:34.301561,Laptop Gaming,Elektronik,Medan,2,18079042,E-Wallet,0.05,34350179.8,2025-01,4,14
902,903,2025-06-26 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,2,526060,Debit Card,0.0,1052120.0,2025-06,3,12
903,904,2025-01-23 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,1,1736530,Debit Card,0.1,1562877.0,2025-01,3,21
904,905,2025-03-02 16:47:34.301561,Monitor Curved,Periferal,Surabaya,2,6324848,E-Wallet,0.0,12649696.0,2025-03,6,8
905,906,2025-02-25 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,2,21898046,E-Wallet,0.05,41606287.4,2025-02,1,8
906,907,2025-04-16 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,6077099,E-Wallet,0.0,6077099.0,2025-04,2,16
907,908,2025-04-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,3,5844180,E-Wallet,0.0,17532540.0,2025-04,0,12
908,909,2025-01-30 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,4,793574,E-Wallet,0.0,3174296.0,2025-01,3,8
909,910,2025-05-27 16:47:34.301561,Laptop Gaming,Elektronik,Denpasar,4,22983939,Bank Transfer,0.0,91935756.0,2025-05,1,14
910,911,2025-01-18 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,9759922,Debit Card,0.0,29279766.0,2025-01,5,16
911,912,2025-03-08 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,1271808,Bank Transfer,0.0,1271808.0,2025-03,5,18
912,913,2025-04-19 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,3,456951,Bank Transfer,0.0,1370853.0,2025-04,5,8
913,914,2025-01-01 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,2,5939362,Credit Card,0.05,11284787.799999999,2025-01,2,17
914,915,2025-04-01 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,23950668,Bank Transfer,0.1,21555601.2,2025-04,1,21
915,916,2025-03-13 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,1507054,E-Wallet,0.0,1507054.0,2025-03,3,20
916,917,2025-02-28 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,16506145,E-Wallet,0.0,16506145.0,2025-02,4,11
917,918,2025-04-01 16:47:34.301561,Monitor Curved,Periferal,Makassar,4,4648202,Credit Card,0.0,18592808.0,2025-04,1,21
918,919,2025-04-02 16:47:34.301561,Monitor Curved,Periferal,Denpasar,3,3192931,Credit Card,0.0,9578793.0,2025-04,2,10
919,920,2025-05-29 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,1,8962162,Credit Card,0.05,8514053.9,2025-05,3,12
920,921,2025-02-21 16:47:34.301561,Smartwatch,Aksesoris,Medan,1,1194780,Credit Card,0.05,1135041.0,2025-02,4,14
921,922,2025-05-14 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,1,22133456,Credit Card,0.0,22133456.0,2025-05,2,15
922,923,2025-05-08 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,3,3871522,Bank Transfer,0.0,11614566.0,2025-05,3,20
923,924,2025-01-28 16:47:34.301561,Monitor Curved,Periferal,Surabaya,4,3542247,Credit Card,0.0,14168988.0,2025-01,1,9
924,925,2025-02-06 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,2,577912,Bank Transfer,0.1,1040241.6,2025-02,3,14
925,926,2025-02-02 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,4,2772919,Debit Card,0.15,9427924.6,2025-02,6,21
926,927,2025-05-29 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,1,536281,Credit Card,0.0,536281.0,2025-05,3,21
927,928,2025-01-03 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,17181906,Credit Card,0.0,68727624.0,2025-01,4,8
928,929,2025-03-04 16:47:34.301561,Laptop Gaming,Elektronik,Medan,4,23990884,Bank Transfer,0.1,86367182.4,2025-03,1,14
929,930,2025-03-13 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,2,16500134,Debit Card,0.1,29700241.2,2025-03,3,15
930,931,2025-01-01 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,5604884,Bank Transfer,0.0,16814652.0,2025-01,2,9
931,932,2025-03-17 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,9441479,Bank Transfer,0.0,28324437.0,2025-03,0,16
932,933,2025-05-11 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,4705243,Credit Card,0.0,18820972.0,2025-05,6,8
933,934,2025-04-25 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,4,7274692,E-Wallet,0.0,29098768.0,2025-04,4,20
934,935,2025-04-20 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,7022928,E-Wallet,0.0,21068784.0,2025-04,6,13
935,936,2025-04-01 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,539779,Bank Transfer,0.0,1619337.0,2025-04,1,8
936,937,2025-06-25 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,2,1304850,Credit Card,0.0,2609700.0,2025-06,2,10
937,938,2025-02-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,9498302,Debit Card,0.0,9498302.0,2025-02,4,18
938,939,2025-03-17 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,4,1094335,E-Wallet,0.05,4158473.0,2025-03,0,13
939,940,2025-05-13 16:47:34.301561,Keyboard Mekanik,Periferal,Denpasar,3,1435354,Debit Card,0.0,4306062.0,2025-05,1,10
940,941,2025-01-23 16:47:34.301561,Laptop Gaming,Elektronik,Medan,4,21289249,E-Wallet,0.0,85156996.0,2025-01,3,15
941,942,2025-06-25 16:47:34.301561,Monitor Curved,Periferal,Denpasar,4,2788140,Credit Card,0.0,11152560.0,2025-06,2,12
942,943,2025-06-19 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,1393365,Bank Transfer,0.0,4180095.0,2025-06,3,9
943,944,2025-02-10 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,2,326086,Debit Card,0.15,554346.2,2025-02,0,11
944,945,2025-05-10 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,4,7726276,Debit Card,0.0,30905104.0,2025-05,5,16
945,946,2025-03-08 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,2,1439664,Bank Transfer,0.0,2879328.0,2025-03,5,11
946,947,2025-05-31 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,7588727,Debit Card,0.05,21627871.95,2025-05,5,17
947,948,2025-04-25 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,1,890381,E-Wallet,0.0,890381.0,2025-04,4,17
948,949,2025-03-06 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,1,1709337,Bank Transfer,0.1,1538403.3,2025-03,3,15
949,950,2025-01-16 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,4,2039600,E-Wallet,0.0,8158400.0,2025-01,3,12
950,951,2025-01-17 16:47:34.301561,Headphone Wireless,Aksesoris,Jakarta,3,1473650,E-Wallet,0.0,4420950.0,2025-01,4,18
951,952,2025-04-20 16:47:34.301561,Monitor Curved,Periferal,Jakarta,2,4227503,Credit Card,0.0,8455006.0,2025-04,6,18
952,953,2025-05-17 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,4,18070771,E-Wallet,0.0,72283084.0,2025-05,5,17
